,driverId,year,DNF_rate,ref,constructor,constructorRef,position_delta,high_alt_sucess_rate,team_avg_position,dvt,finish_volatility,years_active,top10,avg_finish,races_entered,max_races_in_season,season_fraction,total_points,fv_terciles,dvt_terciles,logit_dnf,logit_top10
20,1,2015,0.0526315789473684,hamilton,131,mercedes,-0.3333333333333335,0.0,2.3947368421052633,0.2808302808302808,1.1928283640879938,1,1.0,1.7222222222222223,19,19,1.0,381.0,Low,high,-2.5123056239761152,3.6635616461296454
21,3,2015,0.1052631578947368,rosberg,131,mercedes,-0.9444444444444442,1.0,2.3947368421052633,-0.2759462759462758,3.748662312852742,1,0.9444444444444444,3.0555555555555554,19,19,1.0,322.0,High,low,-1.9459101490553135,2.472930458741284
22,20,2015,0.1052631578947368,vettel,6,ferrari,2.111111111111111,0.3333333333333333,3.8333333333333335,0.1304347826086956,2.403700850309326,1,0.9444444444444444,3.3333333333333335,19,19,1.0,278.0,Medium,high,-1.9459101490553135,2.472930458741284
23,13,2015,0.3157894736842105,massa,3,williams,0.125,0.6666666666666666,6.777777777777778,-0.0604508196721311,4.080728335726356,1,0.8125,7.1875,19,19,1.0,121.0,High,low,-0.7308875085427923,1.366876275262789
24,831,2015,0.5789473684210527,nasr,15,sauber,2.75,0.0,11.31578947368421,0.0444767441860465,2.855230945125105,0,0.375,10.8125,19,19,1.0,27.0,Medium,high,0.3022808718729334,-0.48424598596127877
25,817,2015,0.5789473684210527,ricciardo,9,red_bull,-0.1176470588235307,0.3333333333333333,7.7894736842105265,-0.064785373608903,3.722186357542677,1,0.7647058823529411,8.294117647058824,19,19,1.0,92.0,High,low,0.3022808718729334,1.1064708752806303
26,807,2015,0.6842105263157895,hulkenberg,10,force_india,1.0,1.0,8.305555555555555,-0.055827116027785,3.141627362563406,1,0.6923076923076923,8.76923076923077,19,19,1.0,58.0,Medium,low,0.7308875085427926,0.7661723155748353
27,828,2015,0.7368421052631579,ericsson,15,sauber,2.0625,0.3333333333333333,11.31578947368421,-0.0659883720930232,2.192850599106104,1,0.3125,12.0625,19,19,1.0,9.0,Low,low,0.9694005571881035,-0.7451683653108236
28,832,2015,0.7368421052631579,sainz,5,toro_rosso,1.0,0.0,9.617647058823527,-0.0570846075433231,1.818118685772619,0,0.5833333333333334,10.166666666666666,19,19,1.0,18.0,Low,low,0.9694005571881035,0.3193534162894325
29,815,2015,0.5789473684210527,perez,10,force_india,1.5555555555555554,0.3333333333333333,8.305555555555555,-0.0301003344481605,2.9668955384041533,1,0.6666666666666666,8.555555555555555,19,19,1.0,78.0,Medium,medium,0.3022808718729334,0.6558757857627137
30,18,2015,0.7368421052631579,button,1,mclaren,2.76923076923077,0.0,12.033333333333331,-0.0036224163647986,3.074999398662567,1,0.3076923076923077,12.076923076923077,19,19,1.0,16.0,Medium,medium,0.9694005571881035,-0.766172315574835
31,8,2015,0.3157894736842105,raikkonen,6,ferrari,1.0,0.3333333333333333,3.8333333333333335,-0.248447204968944,1.7799908277681589,1,1.0,4.785714285714286,19,19,1.0,150.0,Low,low,-0.7308875085427923,3.6635616461296454
32,830,2015,0.5789473684210527,max_verstappen,5,toro_rosso,1.3999999999999986,1.0,9.617647058823527,-0.0189602446483181,3.7452191747168375,0,0.6666666666666666,9.8,19,19,1.0,49.0,High,medium,0.3022808718729334,0.6558757857627137
33,826,2015,0.5789473684210527,kvyat,9,red_bull,2.25,0.6666666666666666,7.7894736842105265,0.0371621621621621,3.102418411497714,1,0.875,7.5,19,19,1.0,95.0,Medium,high,0.3022808718729334,1.784486709898975
34,825,2015,1.0,kevin_magnussen,1,mclaren,1.0,0.3333333333333333,12.033333333333331,-0.0020833333333332,2.770102775666474,1,0.6,9.944444444444445,1,19,0.05263157894736842,0.0,High,high,1.0986122886681098,0.38656095346901176
35,4,2015,0.8333333333333334,alonso,1,mclaren,3.8181818181818183,0.0,12.033333333333331,-0.0123394610929236,3.406362544580944,1,0.1818181818181818,12.181818181818182,18,19,0.9473684210526315,11.0,High,medium,1.4880770554298328,-1.3952899240284686
36,829,2015,1.0,stevens,209,manor,1.666666666666668,0.3333333333333333,15.61111111111111,-0.0291814946619217,1.4817407180595246,1,0.0,16.066666666666666,18,19,0.9473684210526315,0.0,Low,medium,3.6109179126442257,-3.6109179126442243
37,834,2015,0.8,rossi,209,manor,2.4000000000000004,0.5,15.61111111111111,0.0135231316725978,2.33238075793812,0,0.0,15.4,5,19,0.2631578947368421,0.0,Low,medium,1.0986122886681098,-2.3978952727983707
38,3,2016,0.0476190476190476,rosberg,131,mercedes,-0.4499999999999999,0.6666666666666666,2.2,-0.0227272727272726,1.6085707942145415,2,1.0,2.25,21,21,1.0,385.0,Low,medium,-2.6149597780361984,3.7612001156935633
39,1,2016,0.0952380952380952,hamilton,131,mercedes,2.368421052631579,1.0,2.2,0.0430622009569379,1.585949386665196,2,1.0,2.1052631578947367,21,21,1.0,380.0,Low,high,-2.0541237336955467,3.7612001156935633
40,20,2016,0.1904761904761904,vettel,6,ferrari,2.0,0.0,4.214285714285714,0.0368893320039881,1.6967300119830535,2,1.0,4.0588235294117645,21,21,1.0,212.0,Low,high,-1.3581234841531948,3.7612001156935633
41,817,2016,0.0476190476190476,ricciardo,9,red_bull,-0.4761904761904767,0.3333333333333333,4.523809523809524,0.0315789473684209,2.339641618388238,2,0.9523809523809524,4.380952380952381,21,21,1.0,256.0,Low,high,-2.6149597780361984,2.6149597780361975
42,13,2016,0.5238095238095238,massa,3,williams,-0.166666666666666,0.3333333333333333,9.166666666666666,-0.0848484848484849,3.8365525934710103,2,0.7222222222222222,9.944444444444445,21,21,1.0,53.0,High,low,0.0909717782057266,0.9057086225436178
43,807,2016,0.4285714285714285,hulkenberg,10,force_india,-1.0,0.6666666666666666,8.714285714285714,-0.0395371263259402,3.71753536689999,2,0.8235294117647058,9.058823529411764,21,21,1.0,72.0,High,medium,-0.27443684570176075,1.4423838277709335
44,822,2016,0.4285714285714285,bottas,3,williams,-0.4736842105263168,0.3333333333333333,9.166666666666666,0.0698564593301434,3.2341666306815195,2,0.7894736842105263,8.526315789473685,21,21,1.0,85.0,High,high,-0.27443684570176075,1.244324099849503
45,832,2016,0.6190476190476191,sainz,5,toro_rosso,0.7647058823529402,0.6666666666666666,11.0,0.0588235294117646,3.5303920207349786,1,0.5882352941176471,10.352941176470589,21,21,1.0,46.0,High,high,0.462623521948113,0.340140282916356
46,830,2016,0.1428571428571428,max_verstappen,9,red_bull,0.2777777777777777,1.0,4.523809523809524,-0.080701754385965,2.865288212939473,1,0.9444444444444444,4.888888888888889,21,21,1.0,204.0,Medium,low,-1.6650077635889116,2.5014359517392104
47,825,2016,0.8571428571428571,kevin_magnussen,4,renault,3.7058823529411775,0.0,14.175,0.0164954870837224,2.7326046233733967,2,0.1176470588235294,13.941176470588236,21,21,1.0,7.0,Medium,medium,1.6650077635889113,-1.8572257776596413
48,815,2016,0.3333333333333333,perez,10,force_india,1.1904761904761916,0.3333333333333333,8.714285714285714,0.0163934426229507,3.645890427152566,2,0.7619047619047619,8.571428571428571,21,21,1.0,101.0,High,medium,-0.6592456288842641,1.0986122886681098
49,18,2016,0.7619047619047619,button,1,mclaren,2.533333333333333,0.3333333333333333,10.404761904761903,-0.0764302059496566,3.0594117081556713,2,0.4666666666666667,11.2,21,21,1.0,21.0,Medium,low,1.0986122886681098,-0.12744494656812028
50,831,2016,0.9523809523809524,nasr,15,sauber,3.294117647058826,1.0,15.0,-0.0156862745098038,2.578860025503879,1,0.0588235294117647,15.235294117647058,21,21,1.0,2.0,Medium,medium,2.6149597780361975,-2.457703827107939
51,828,2016,1.0,ericsson,15,sauber,3.625,0.3333333333333333,15.0,0.0041666666666666,2.357667014232502,2,0.0,14.9375,21,21,1.0,0.0,Low,medium,3.7612001156935633,-3.7612001156935624
52,8,2016,0.1904761904761904,raikkonen,6,ferrari,0.5294117647058822,0.3333333333333333,4.214285714285714,-0.1166500498504486,1.706896250417283,2,1.0,4.705882352941177,21,21,1.0,186.0,Low,low,-1.3581234841531948,3.7612001156935633
53,837,2016,1.0,haryanto,209,manor,1.3333333333333357,1.0,17.025,-0.0703214227443302,2.042752923427804,0,0.0,18.22222222222222,12,21,0.5714285714285714,0.0,Low,low,3.2188758248682015,-3.2188758248682006
54,826,2016,0.7619047619047619,kvyat,5,toro_rosso,1.4000000000000004,0.0,11.0,-0.0909090909090909,3.687817782917155,2,0.3333333333333333,12.0,21,21,1.0,25.0,High,low,1.0986122886681098,-0.6592456288842641
55,824,2014,0.9333333333333332,jules_bianchi,206,marussia,1.666666666666666,1.0,15.964285714285714,0.0029828486204325,2.6601482832520613,0,0.0833333333333333,15.916666666666666,15,19,0.7894736842105263,2.0,Medium,medium,2.268683541318363,-2.0971411187792373
56,13,2014,0.3684210526315789,massa,3,williams,-0.1875,1.0,6.157894736842105,-0.1976495726495726,4.013648589500581,0,0.6875,7.375,19,19,1.0,134.0,High,low,-0.5108256237659907,0.7451683653108238
57,822,2015,0.2631578947368421,bottas,3,williams,-0.9411764705882356,1.0,6.777777777777778,0.0019286403085824,3.702612936907345,1,0.7647058823529411,6.764705882352941,19,19,1.0,136.0,High,medium,-0.9694005571881034,1.1064708752806303
58,821,2016,0.9047619047619048,gutierrez,210,haas,0.0625,0.3333333333333333,12.289473684210526,-0.1188436830835118,2.8831406486676987,2,0.0,13.75,21,21,1.0,0.0,Medium,low,2.054123733695546,-3.7612001156935624
59,4,2016,0.6,alonso,1,mclaren,2.1176470588235308,0.3333333333333333,10.404761904761903,0.0219410418629695,3.792179167361458,2,0.5294117647058824,10.176470588235292,20,21,0.9523809523809523,54.0,High,medium,0.3856624808119846,0.11216225709564909
60,1,2017,0.05,hamilton,131,mercedes,0.8999999999999999,0.0,2.775,0.0270270270270269,2.215851980616034,3,1.0,2.7,20,20,1.0,363.0,Low,medium,-2.5649493574615367,3.7135720667043066
61,20,2017,0.1,vettel,6,ferrari,0.7777777777777781,0.6666666666666666,3.5,0.2698412698412699,1.5355861067872505,3,1.0,2.5555555555555554,20,20,1.0,317.0,Low,high,-2.001480000210124,3.7135720667043066
62,830,2017,0.4,max_verstappen,9,red_bull,2.615384615384615,0.3333333333333333,3.7,-0.1434511434511434,2.2241280453539938,2,1.0,4.230769230769231,20,20,1.0,168.0,Low,low,-0.3856624808119846,3.7135720667043066
63,817,2017,0.3,ricciardo,9,red_bull,4.071428571428571,0.3333333333333333,3.7,0.0733590733590734,1.2371791482634835,3,1.0,3.4285714285714284,20,20,1.0,200.0,Low,high,-0.8023464725249372,3.7135720667043066
64,8,2017,0.2,raikkonen,6,ferrari,-0.5294117647058822,0.6666666666666666,3.5,-0.2773109243697479,2.6814756047156427,3,0.9411764705882352,4.470588235294118,20,20,1.0,205.0,Medium,low,-1.2992829841302609,2.444632750650058
65,822,2017,0.05,bottas,131,mercedes,0.4210526315789473,1.0,2.775,-0.0621147463252726,1.4680342822085637,3,1.0,2.9473684210526314,20,20,1.0,305.0,Low,low,-2.5649493574615367,3.7135720667043066
66,832,2017,0.7,sainz,5,toro_rosso,2.416666666666666,0.0,11.13157894736842,0.2588652482269503,2.5207472437090286,2,0.8333333333333334,8.25,20,20,1.0,54.0,Medium,high,0.8023464725249373,1.4992347723004869
67,825,2017,0.8,kevin_magnussen,210,haas,2.0666666666666664,0.3333333333333333,11.13157894736842,-0.0301024428684003,2.6549743668986507,3,0.3333333333333333,11.466666666666669,20,20,1.0,19.0,Medium,medium,1.2992829841302609,-0.6576404921030357
68,815,2017,0.5,perez,10,force_india,1.1052631578947372,0.6666666666666666,7.9,0.0006662225183212,2.8817892256850155,3,0.8947368421052632,7.894736842105263,20,20,1.0,100.0,Medium,medium,0.0,1.9545308920992202
69,835,2017,0.8125,jolyon_palmer,4,renault,2.454545454545455,1.0,10.305555555555555,-0.1644204851752022,2.335496832484569,1,0.0909090909090909,12.0,16,20,0.8,8.0,Low,low,1.3499267169490154,-2.0409182596835005
70,13,2017,0.631578947368421,massa,3,williams,1.1764705882352935,0.6666666666666666,10.0,0.0647058823529411,2.084711193725806,3,0.7647058823529411,9.352941176470589,19,20,0.95,43.0,Low,high,0.5108256237659907,1.1064708752806303
71,828,2017,0.9,ericsson,15,sauber,2.142857142857141,0.3333333333333333,14.13157894736842,-0.0462889066241022,2.144047288543376,3,0.0,14.785714285714286,20,20,1.0,0.0,Low,medium,2.001480000210124,-3.713572066704308
72,4,2017,0.8421052631578947,alonso,1,mclaren,1.90909090909091,0.6666666666666666,11.694444444444445,0.0438350248326495,3.2141217326661256,3,0.4545454545454545,11.181818181818182,19,20,0.95,17.0,High,high,1.5505974124111666,-0.17315864387243526
73,826,2017,0.9333333333333332,kvyat,5,toro_rosso,0.7272727272727266,0.0,11.13157894736842,-0.0780141843971631,2.174229226018437,3,0.2727272727272727,12.0,15,20,0.75,5.0,Low,low,2.268683541318363,-0.9103324222905245
74,841,2017,1.0,giovinazzi,15,sauber,4.0,0.3333333333333333,14.13157894736842,0.1508379888268156,0.0,0,0.0,12.0,2,20,0.1,0.0,Low,high,1.6094379124341007,-1.6094379124341005
75,840,2017,0.8,stroll,3,williams,2.9375,0.6666666666666666,10.0,-0.11875,4.156602428666951,0,0.4375,11.1875,20,20,1.0,40.0,High,low,1.2992829841302609,-0.2392296890658342
76,18,2017,1.0,button,1,mclaren,1.0,0.3333333333333333,11.694444444444445,-0.0020833333333332,2.770102775666474,3,0.6,9.944444444444445,1,20,0.05,0.0,High,high,1.0986122886681098,0.38656095346901176
77,814,2017,1.0,resta,3,williams,1.0,0.3333333333333333,10.0,-0.0020833333333332,2.770102775666474,0,0.6,9.944444444444445,1,20,0.05,0.0,High,high,1.0986122886681098,0.38656095346901176
78,843,2017,1.0,brendon_hartley,5,toro_rosso,5.5,0.0,11.13157894736842,-0.2576832151300236,1.0,0,0.0,14.0,4,20,0.2,0.0,Low,low,2.1972245773362196,-2.197224577336219
79,20,2018,0.0476190476190476,vettel,6,ferrari,-0.1999999999999997,0.6666666666666666,3.0714285714285716,-0.0255813953488371,1.930673457630782,4,1.0,3.15,21,21,1.0,320.0,Low,medium,-2.6149597780361984,3.7612001156935633
80,1,2018,0.0476190476190476,hamilton,131,mercedes,0.8,0.3333333333333333,2.85,0.3157894736842105,1.2439855304624727,4,1.0,1.95,21,21,1.0,408.0,Low,high,-2.6149597780361984,3.7612001156935633
81,8,2018,0.1904761904761904,raikkonen,6,ferrari,0.4705882352941177,1.0,3.0714285714285716,-0.0533515731874144,1.2141039670911935,4,1.0,3.235294117647059,21,21,1.0,251.0,Low,low,-1.3581234841531948,3.7612001156935633
82,817,2018,0.3809523809523809,ricciardo,9,red_bull,4.076923076923077,0.3333333333333333,3.5789473684210527,-0.1176470588235294,1.4675987714106855,4,1.0,4.0,21,21,1.0,170.0,Low,low,-0.4626235219481133,3.7612001156935633
83,4,2018,0.7619047619047619,alonso,1,mclaren,2.9333333333333336,0.3333333333333333,11.476190476190476,0.1112033195020747,3.9191835884530857,4,0.6,10.2,21,21,1.0,50.0,High,high,1.0986122886681098,0.38656095346901176
84,830,2018,0.1904761904761904,max_verstappen,9,red_bull,3.352941176470588,1.0,3.5789473684210527,0.0302768166089965,1.973877851242649,3,1.0,3.4705882352941178,21,21,1.0,249.0,Low,high,-1.3581234841531948,3.7612001156935633
85,807,2018,0.6190476190476191,hulkenberg,4,renault,1.7857142857142865,0.3333333333333333,8.761904761904763,0.078804347826087,2.5763841138387766,4,0.7857142857142857,8.071428571428571,21,21,1.0,69.0,Medium,high,0.462623521948113,1.2237754316221154
86,822,2018,0.1428571428571428,bottas,131,mercedes,0.4736842105263155,0.0,2.85,-0.3665743305632502,1.7739262680371282,4,1.0,3.8947368421052633,21,21,1.0,247.0,Low,low,-1.6650077635889116,3.7612001156935633
87,838,2018,0.7619047619047619,vandoorne,1,mclaren,3.684210526315791,0.3333333333333333,11.476190476190476,-0.0869185411661934,2.5208273715427465,2,0.2105263157894736,12.473684210526317,21,21,1.0,12.0,Medium,low,1.0986122886681098,-1.244324099849504
88,832,2018,0.5714285714285714,sainz,4,renault,0.3157894736842106,0.0,8.761904761904763,-0.0812356979405032,2.6629706611944246,3,0.6842105263157895,9.473684210526317,21,21,1.0,53.0,Medium,low,0.2744368457017605,0.7347069102667401
89,815,2018,0.4761904761904761,perez,10,force_india,1.2105263157894743,0.3333333333333333,9.475,-0.0331898347451742,3.4880087422696615,4,0.631578947368421,9.789473684210526,21,21,1.0,62.0,High,medium,-0.09097177820572705,0.5133782735247693
90,844,2018,0.6666666666666666,leclerc,15,sauber,2.533333333333333,1.0,10.975,0.0766894457099468,3.4032664048267245,0,0.6666666666666666,10.133333333333333,21,21,1.0,39.0,High,high,0.6592456288842639,0.6592456288842639
91,840,2018,0.8095238095238095,stroll,3,williams,2.421052631578947,0.3333333333333333,14.225,0.0269170289519932,2.641035640061974,1,0.1052631578947368,13.842105263157896,21,21,1.0,6.0,Medium,medium,1.358123484153194,-1.962416713657016
92,843,2018,0.9047619047619048,brendon_hartley,5,toro_rosso,1.799999999999999,0.3333333333333333,12.15,-0.0919067215363512,2.954469307488045,1,0.2,13.266666666666667,21,21,1.0,4.0,Medium,low,2.054123733695546,-1.3031439927877202
93,825,2018,0.5714285714285714,kevin_magnussen,210,haas,0.2777777777777785,0.6666666666666666,10.421052631578949,0.0297418630751964,3.754832277492401,4,0.6111111111111112,10.11111111111111,21,21,1.0,56.0,High,medium,0.2744368457017605,0.43078291609245434
94,828,2018,0.8095238095238095,ericsson,15,sauber,4.0,0.6666666666666666,10.975,-0.0826745276698379,2.272142107744467,4,0.3529411764705882,11.882352941176473,21,21,1.0,9.0,Low,low,1.358123484153194,-0.5769892178090761
95,845,2018,0.9047619047619048,sirotkin,3,williams,1.833333333333334,0.6666666666666666,14.225,-0.0427650849443468,2.1147629234082532,0,0.0555555555555555,14.833333333333334,21,21,1.0,1.0,Low,medium,2.054123733695546,-2.5014359517392117
96,822,2019,0.1428571428571428,bottas,131,mercedes,1.0526315789473686,0.0,2.7857142857142856,0.0364372469635627,1.656013970794976,5,1.0,2.6842105263157894,21,21,1.0,326.0,Low,high,-1.6650077635889116,3.7612001156935633
97,1,2019,0.0,hamilton,131,mercedes,-0.0476190476190474,0.3333333333333333,2.7857142857142856,0.1452991452991452,2.1486693662244716,5,1.0,2.380952380952381,21,21,1.0,413.0,Low,high,-3.7612001156935624,3.7612001156935633
98,830,2019,0.0952380952380952,max_verstappen,9,red_bull,1.1578947368421053,0.6666666666666666,5.261904761904762,0.3298404381995714,1.7280479115138951,4,1.0,3.526315789473684,21,21,1.0,278.0,Low,high,-2.0541237336955467,3.7612001156935633
99,20,2019,0.238095238095238,vettel,6,ferrari,-0.6842105263157894,0.6666666666666666,4.476190476190476,-0.1405375139977604,4.621400298634778,5,0.8421052631578947,5.105263157894737,21,21,1.0,240.0,High,low,-1.0986122886681102,1.5614060813470951
100,844,2019,0.1904761904761904,leclerc,6,ferrari,-0.7894736842105261,0.6666666666666666,4.476190476190476,0.0593505039193729,3.518057887803874,1,0.9473684210526316,4.2105263157894735,21,21,1.0,264.0,High,high,-1.3581234841531948,2.5419891651800364
101,825,2019,0.7142857142857143,kevin_magnussen,210,haas,-2.526315789473685,0.3333333333333333,13.05,-0.0123008671103044,3.6212668235304366,5,0.2105263157894736,13.210526315789474,21,21,1.0,20.0,High,medium,0.8690378470236096,-1.244324099849504
102,807,2019,0.6666666666666666,hulkenberg,4,renault,-0.2941176470588242,0.3333333333333333,9.833333333333334,-0.0468594217347956,2.7389286416053684,5,0.5882352941176471,10.294117647058824,21,21,1.0,37.0,Medium,medium,0.6592456288842639,0.340140282916356
103,8,2019,0.7142857142857143,raikkonen,51,alfa,-0.6315789473684212,0.6666666666666666,12.19047619047619,0.1062911184210525,3.5227790590908445,5,0.4736842105263157,10.894736842105264,21,21,1.0,43.0,High,high,0.8690378470236096,-0.10056313238798112
104,826,2019,0.6190476190476191,kvyat,5,toro_rosso,3.333333333333334,0.3333333333333333,10.69047619047619,0.0022271714922048,3.248931448269655,5,0.5555555555555556,10.666666666666666,21,21,1.0,37.0,High,medium,0.462623521948113,0.21292199724267194
105,846,2019,0.6190476190476191,norris,1,mclaren,-0.5294117647058822,0.6666666666666666,8.785714285714286,-0.0712577714012433,2.8087850320737227,0,0.6470588235294118,9.411764705882351,21,21,1.0,49.0,Medium,low,0.462623521948113,0.5769892178090766
106,815,2019,0.6190476190476191,perez,211,racing_point,2.421052631578947,0.6666666666666666,10.857142857142858,0.0886426592797783,3.0243700839070824,5,0.5789473684210527,9.894736842105264,21,21,1.0,52.0,Medium,high,0.462623521948113,0.3037494806303455
107,848,2019,0.3333333333333333,albon,5,toro_rosso,0.200000000000001,0.3333333333333333,10.69047619047619,0.1721603563474387,3.650684867254362,0,0.65,8.85,21,21,1.0,92.0,High,high,-0.6592456288842641,0.5892010922949296
108,841,2019,0.7142857142857143,giovinazzi,51,alfa,0.2999999999999989,0.6666666666666666,12.19047619047619,-0.1197265625,3.335790760824186,2,0.2,13.65,21,21,1.0,14.0,High,low,0.8690378470236096,-1.3031439927877202
109,847,2019,0.9047619047619048,russell,3,williams,1.1578947368421062,0.3333333333333333,16.25,0.0445344129554655,1.8458608333421245,0,0.0,15.526315789473683,21,21,1.0,0.0,Low,high,2.054123733695546,-3.7612001156935624
110,9,2019,0.9047619047619048,kubica,3,williams,-1.2631578947368407,0.3333333333333333,16.25,-0.0429149797570849,2.038412287477588,0,0.0526315789473684,16.94736842105263,21,21,1.0,1.0,Low,medium,2.054123733695546,-2.5419891651800364
111,817,2019,0.6190476190476191,ricciardo,4,renault,0.7333333333333325,0.6666666666666666,9.833333333333334,0.0440677966101695,3.2619012860600187,5,0.5333333333333333,9.4,21,21,1.0,54.0,High,high,0.462623521948113,0.12744494656812005
112,832,2019,0.5238095238095238,sainz,1,mclaren,2.11764705882353,0.3333333333333333,8.785714285714286,0.1095169775227165,3.053162181731995,4,0.7647058823529411,7.823529411764706,21,21,1.0,96.0,Medium,high,0.0909717782057266,1.1129238030613655
113,822,2020,0.1176470588235294,bottas,131,mercedes,-1.9375,0.6666666666666666,3.2058823529411766,-0.345183486238532,3.7536440627742,6,0.875,4.3125,17,17,1.0,223.0,High,low,-1.824549292051046,1.767661917648994
114,813,2015,0.631578947368421,maldonado,208,lotus_f1,3.0,0.3333333333333333,8.84375,-0.119434628975265,2.8442925306655784,1,0.6,9.9,19,19,1.0,27.0,Medium,low,0.5108256237659907,0.3846743384390905
115,833,2015,1.0,merhi,209,manor,2.916666666666668,1.0,15.61111111111111,0.0071174377224199,1.892969448600091,0,0.0,15.5,13,19,0.6842105263157895,0.0,Low,medium,3.2958368660043296,-3.295836866004329
116,836,2016,0.9523809523809524,wehrlein,209,manor,2.75,0.6666666666666666,17.025,0.0565345080763582,2.633171804117612,0,0.0625,16.0625,21,21,1.0,1.0,Medium,high,2.6149597780361975,-2.4103564932361827
